file_path,start_s,end_s,duration_s,speaker_id,keyword_text,split,source_dataset,quadrant_class,profile_id,enrolled_user_id,enrolled_keyword_text,profile_path,trial_source,q3_gate_eligible,synthesis_backend,speaker_verification_score
data/raw/smoke/gsc/bird/bird_07.wav,0.000000,1.600000,1.600000,gsc_bird_07,bird,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/bird/bird_08.wav,0.000000,1.600000,1.600000,gsc_bird_08,bird,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/bird/bird_09.wav,0.000000,1.600000,1.600000,gsc_bird_09,bird,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_00.wav,0.000000,1.600000,1.600000,gsc_cat_00,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_01.wav,0.000000,1.600000,1.600000,gsc_cat_01,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_02.wav,0.000000,1.600000,1.600000,gsc_cat_02,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_03.wav,0.000000,1.600000,1.600000,gsc_cat_03,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_04.wav,0.000000,1.600000,1.600000,gsc_cat_04,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_05.wav,0.000000,1.600000,1.600000,gsc_cat_05,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_06.wav,0.000000,1.600000,1.600000,gsc_cat_06,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_07.wav,0.000000,1.600000,1.600000,gsc_cat_07,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_08.wav,0.000000,1.600000,1.600000,gsc_cat_08,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/cat/cat_09.wav,0.000000,1.600000,1.600000,gsc_cat_09,cat,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_00.wav,0.000000,1.600000,1.600000,gsc_dog_00,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_01.wav,0.000000,1.600000,1.600000,gsc_dog_01,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_02.wav,0.000000,1.600000,1.600000,gsc_dog_02,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_03.wav,0.000000,1.600000,1.600000,gsc_dog_03,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_04.wav,0.000000,1.600000,1.600000,gsc_dog_04,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_05.wav,0.000000,1.600000,1.600000,gsc_dog_05,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_06.wav,0.000000,1.600000,1.600000,gsc_dog_06,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_07.wav,0.000000,1.600000,1.600000,gsc_dog_07,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_08.wav,0.000000,1.600000,1.600000,gsc_dog_08,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/dog/dog_09.wav,0.000000,1.600000,1.600000,gsc_dog_09,dog,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_00.wav,0.000000,1.600000,1.600000,gsc_down_00,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_01.wav,0.000000,1.600000,1.600000,gsc_down_01,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_02.wav,0.000000,1.600000,1.600000,gsc_down_02,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_03.wav,0.000000,1.600000,1.600000,gsc_down_03,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_04.wav,0.000000,1.600000,1.600000,gsc_down_04,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_05.wav,0.000000,1.600000,1.600000,gsc_down_05,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_06.wav,0.000000,1.600000,1.600000,gsc_down_06,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_07.wav,0.000000,1.600000,1.600000,gsc_down_07,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_08.wav,0.000000,1.600000,1.600000,gsc_down_08,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/down/down_09.wav,0.000000,1.600000,1.600000,gsc_down_09,down,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_00.wav,0.000000,1.600000,1.600000,gsc_eight_00,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_01.wav,0.000000,1.600000,1.600000,gsc_eight_01,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_02.wav,0.000000,1.600000,1.600000,gsc_eight_02,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_03.wav,0.000000,1.600000,1.600000,gsc_eight_03,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_04.wav,0.000000,1.600000,1.600000,gsc_eight_04,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_05.wav,0.000000,1.600000,1.600000,gsc_eight_05,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_06.wav,0.000000,1.600000,1.600000,gsc_eight_06,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_07.wav,0.000000,1.600000,1.600000,gsc_eight_07,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_08.wav,0.000000,1.600000,1.600000,gsc_eight_08,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/eight/eight_09.wav,0.000000,1.600000,1.600000,gsc_eight_09,eight,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_00.wav,0.000000,1.600000,1.600000,gsc_five_00,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_01.wav,0.000000,1.600000,1.600000,gsc_five_01,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_02.wav,0.000000,1.600000,1.600000,gsc_five_02,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_03.wav,0.000000,1.600000,1.600000,gsc_five_03,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_04.wav,0.000000,1.600000,1.600000,gsc_five_04,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_05.wav,0.000000,1.600000,1.600000,gsc_five_05,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_06.wav,0.000000,1.600000,1.600000,gsc_five_06,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_07.wav,0.000000,1.600000,1.600000,gsc_five_07,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_08.wav,0.000000,1.600000,1.600000,gsc_five_08,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/five/five_09.wav,0.000000,1.600000,1.600000,gsc_five_09,five,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_00.wav,0.000000,1.600000,1.600000,gsc_follow_00,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_01.wav,0.000000,1.600000,1.600000,gsc_follow_01,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_02.wav,0.000000,1.600000,1.600000,gsc_follow_02,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_03.wav,0.000000,1.600000,1.600000,gsc_follow_03,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_04.wav,0.000000,1.600000,1.600000,gsc_follow_04,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_05.wav,0.000000,1.600000,1.600000,gsc_follow_05,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_06.wav,0.000000,1.600000,1.600000,gsc_follow_06,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_07.wav,0.000000,1.600000,1.600000,gsc_follow_07,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_08.wav,0.000000,1.600000,1.600000,gsc_follow_08,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/follow/follow_09.wav,0.000000,1.600000,1.600000,gsc_follow_09,follow,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_00.wav,0.000000,1.600000,1.600000,gsc_forward_00,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_01.wav,0.000000,1.600000,1.600000,gsc_forward_01,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_02.wav,0.000000,1.600000,1.600000,gsc_forward_02,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_03.wav,0.000000,1.600000,1.600000,gsc_forward_03,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_04.wav,0.000000,1.600000,1.600000,gsc_forward_04,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_05.wav,0.000000,1.600000,1.600000,gsc_forward_05,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_06.wav,0.000000,1.600000,1.600000,gsc_forward_06,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_07.wav,0.000000,1.600000,1.600000,gsc_forward_07,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_08.wav,0.000000,1.600000,1.600000,gsc_forward_08,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/forward/forward_09.wav,0.000000,1.600000,1.600000,gsc_forward_09,forward,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_00.wav,0.000000,1.600000,1.600000,gsc_four_00,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_01.wav,0.000000,1.600000,1.600000,gsc_four_01,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_02.wav,0.000000,1.600000,1.600000,gsc_four_02,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_03.wav,0.000000,1.600000,1.600000,gsc_four_03,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_04.wav,0.000000,1.600000,1.600000,gsc_four_04,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_05.wav,0.000000,1.600000,1.600000,gsc_four_05,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_06.wav,0.000000,1.600000,1.600000,gsc_four_06,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_07.wav,0.000000,1.600000,1.600000,gsc_four_07,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_08.wav,0.000000,1.600000,1.600000,gsc_four_08,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/four/four_09.wav,0.000000,1.600000,1.600000,gsc_four_09,four,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_00.wav,0.000000,1.600000,1.600000,gsc_go_00,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_01.wav,0.000000,1.600000,1.600000,gsc_go_01,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_02.wav,0.000000,1.600000,1.600000,gsc_go_02,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_03.wav,0.000000,1.600000,1.600000,gsc_go_03,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_04.wav,0.000000,1.600000,1.600000,gsc_go_04,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_05.wav,0.000000,1.600000,1.600000,gsc_go_05,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_06.wav,0.000000,1.600000,1.600000,gsc_go_06,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_07.wav,0.000000,1.600000,1.600000,gsc_go_07,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_08.wav,0.000000,1.600000,1.600000,gsc_go_08,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/go/go_09.wav,0.000000,1.600000,1.600000,gsc_go_09,go,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_00.wav,0.000000,1.600000,1.600000,gsc_happy_00,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_01.wav,0.000000,1.600000,1.600000,gsc_happy_01,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_02.wav,0.000000,1.600000,1.600000,gsc_happy_02,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_03.wav,0.000000,1.600000,1.600000,gsc_happy_03,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_04.wav,0.000000,1.600000,1.600000,gsc_happy_04,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_05.wav,0.000000,1.600000,1.600000,gsc_happy_05,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_06.wav,0.000000,1.600000,1.600000,gsc_happy_06,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_07.wav,0.000000,1.600000,1.600000,gsc_happy_07,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_08.wav,0.000000,1.600000,1.600000,gsc_happy_08,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/happy/happy_09.wav,0.000000,1.600000,1.600000,gsc_happy_09,happy,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_00.wav,0.000000,1.600000,1.600000,gsc_house_00,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_01.wav,0.000000,1.600000,1.600000,gsc_house_01,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_02.wav,0.000000,1.600000,1.600000,gsc_house_02,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_03.wav,0.000000,1.600000,1.600000,gsc_house_03,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_04.wav,0.000000,1.600000,1.600000,gsc_house_04,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_05.wav,0.000000,1.600000,1.600000,gsc_house_05,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_06.wav,0.000000,1.600000,1.600000,gsc_house_06,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_07.wav,0.000000,1.600000,1.600000,gsc_house_07,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_08.wav,0.000000,1.600000,1.600000,gsc_house_08,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/house/house_09.wav,0.000000,1.600000,1.600000,gsc_house_09,house,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_00.wav,0.000000,1.600000,1.600000,gsc_learn_00,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_01.wav,0.000000,1.600000,1.600000,gsc_learn_01,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_02.wav,0.000000,1.600000,1.600000,gsc_learn_02,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_03.wav,0.000000,1.600000,1.600000,gsc_learn_03,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_04.wav,0.000000,1.600000,1.600000,gsc_learn_04,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_05.wav,0.000000,1.600000,1.600000,gsc_learn_05,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_06.wav,0.000000,1.600000,1.600000,gsc_learn_06,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_07.wav,0.000000,1.600000,1.600000,gsc_learn_07,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_08.wav,0.000000,1.600000,1.600000,gsc_learn_08,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/learn/learn_09.wav,0.000000,1.600000,1.600000,gsc_learn_09,learn,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_00.wav,0.000000,1.600000,1.600000,gsc_left_00,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_01.wav,0.000000,1.600000,1.600000,gsc_left_01,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_02.wav,0.000000,1.600000,1.600000,gsc_left_02,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_03.wav,0.000000,1.600000,1.600000,gsc_left_03,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_04.wav,0.000000,1.600000,1.600000,gsc_left_04,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_05.wav,0.000000,1.600000,1.600000,gsc_left_05,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_06.wav,0.000000,1.600000,1.600000,gsc_left_06,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_07.wav,0.000000,1.600000,1.600000,gsc_left_07,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_08.wav,0.000000,1.600000,1.600000,gsc_left_08,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/left/left_09.wav,0.000000,1.600000,1.600000,gsc_left_09,left,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_00.wav,0.000000,1.600000,1.600000,gsc_marvin_00,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_01.wav,0.000000,1.600000,1.600000,gsc_marvin_01,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_02.wav,0.000000,1.600000,1.600000,gsc_marvin_02,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_03.wav,0.000000,1.600000,1.600000,gsc_marvin_03,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_04.wav,0.000000,1.600000,1.600000,gsc_marvin_04,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_05.wav,0.000000,1.600000,1.600000,gsc_marvin_05,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_06.wav,0.000000,1.600000,1.600000,gsc_marvin_06,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_07.wav,0.000000,1.600000,1.600000,gsc_marvin_07,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_08.wav,0.000000,1.600000,1.600000,gsc_marvin_08,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/marvin/marvin_09.wav,0.000000,1.600000,1.600000,gsc_marvin_09,marvin,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_00.wav,0.000000,1.600000,1.600000,gsc_nine_00,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_01.wav,0.000000,1.600000,1.600000,gsc_nine_01,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_02.wav,0.000000,1.600000,1.600000,gsc_nine_02,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_03.wav,0.000000,1.600000,1.600000,gsc_nine_03,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_04.wav,0.000000,1.600000,1.600000,gsc_nine_04,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_05.wav,0.000000,1.600000,1.600000,gsc_nine_05,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_06.wav,0.000000,1.600000,1.600000,gsc_nine_06,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_07.wav,0.000000,1.600000,1.600000,gsc_nine_07,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_08.wav,0.000000,1.600000,1.600000,gsc_nine_08,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/nine/nine_09.wav,0.000000,1.600000,1.600000,gsc_nine_09,nine,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_00.wav,0.000000,1.600000,1.600000,gsc_no_00,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_01.wav,0.000000,1.600000,1.600000,gsc_no_01,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_02.wav,0.000000,1.600000,1.600000,gsc_no_02,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_03.wav,0.000000,1.600000,1.600000,gsc_no_03,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_04.wav,0.000000,1.600000,1.600000,gsc_no_04,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_05.wav,0.000000,1.600000,1.600000,gsc_no_05,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_06.wav,0.000000,1.600000,1.600000,gsc_no_06,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_07.wav,0.000000,1.600000,1.600000,gsc_no_07,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_08.wav,0.000000,1.600000,1.600000,gsc_no_08,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/no/no_09.wav,0.000000,1.600000,1.600000,gsc_no_09,no,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_00.wav,0.000000,1.600000,1.600000,gsc_off_00,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_01.wav,0.000000,1.600000,1.600000,gsc_off_01,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_02.wav,0.000000,1.600000,1.600000,gsc_off_02,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_03.wav,0.000000,1.600000,1.600000,gsc_off_03,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_04.wav,0.000000,1.600000,1.600000,gsc_off_04,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_05.wav,0.000000,1.600000,1.600000,gsc_off_05,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_06.wav,0.000000,1.600000,1.600000,gsc_off_06,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_07.wav,0.000000,1.600000,1.600000,gsc_off_07,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_08.wav,0.000000,1.600000,1.600000,gsc_off_08,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/off/off_09.wav,0.000000,1.600000,1.600000,gsc_off_09,off,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/on/on_00.wav,0.000000,1.600000,1.600000,gsc_on_00,on,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/on/on_01.wav,0.000000,1.600000,1.600000,gsc_on_01,on,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/on/on_02.wav,0.000000,1.600000,1.600000,gsc_on_02,on,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/on/on_03.wav,0.000000,1.600000,1.600000,gsc_on_03,on,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/on/on_04.wav,0.000000,1.600000,1.600000,gsc_on_04,on,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/on/on_05.wav,0.000000,1.600000,1.600000,gsc_on_05,on,train,smoke,,,,,,real,true,,
data/raw/smoke/gsc/on/on_06.wav,0.000000,1.600000,1.600000,gsc_on_06,on,train,smoke,,,,,,real,true,,
